TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
impression,	O	_	O	_	_	O	_	_	_
which	O	_	O	_	_	O	_	_	_
remains	O	_	O	_	_	O	_	_	_
with	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
spectator	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
end.	O	_	O	_	_	O	_	_	EndOfLine
Although	O	_	O	_	_	O	_	_	_
dimly	O	_	O	_	_	O	_	_	_
visible,	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
not	O	_	O	_	_	O	_	_	_
blazoned	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
view,	O	_	O	_	_	O	_	_	_
as	O	_	O	_	_	O	_	_	_
she	O	_	O	_	_	O	_	_	_
would	O	_	O	_	_	O	_	_	_
have	O	_	O	_	_	O	_	_	_
been	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
an	O	_	O	_	_	O	_	_	_
Aeschylean	O	_	O	_	_	O	_	_	_
drama,	O	_	O	_	_	O	_	_	_
her	O	_	O	_	_	O	_	_	_
voice	O	_	O	_	_	O	_	_	_
must	O	_	O	_	_	O	_	_	_
have	O	_	O	_	_	O	_	_	_
thrilled	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
vast	O	_	O	_	_	O	_	_	_
audience	O	_	O	_	_	O	_	_	_
with	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
no	O	_	O	_	_	O	_	_	_
less	O	_	O	_	_	O	_	_	_
overpowering	O	_	O	_	_	O	_	_	_
awe.	O	_	O	_	_	O	_	_	EndOfLine
In	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
course	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
drama	O	_	O	_	_	O	_	_	_
her	O	_	O	_	_	O	_	_	_
action	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
differently	O	_	O	_	_	O	_	_	_
regarded	O	_	O	_	_	O	_	_	_
by	O	_	O	_	_	O	_	_	_
different	O	_	O	_	_	O	_	_	_
persons.	O	_	O	_	_	O	_	_	_
*	O	_	O	_	_	O	_	_	EndOfLine
a.	O	_	O	_	_	O	_	_	_
She	O	_	O	_	_	O	_	_	_
comes	O	_	O	_	_	O	_	_	_
at	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
height	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
that	O	_	O	_	_	O	_	_	_
which	O	_	O	_	_	O	_	_	_
mortals	O	_	O	_	_	O	_	_	_
deem	O	_	O	_	_	O	_	_	_
her	O	_	O	_	_	O	_	_	_
wrath:	O	_	O	_	_	O	_	_	_
—but	O	_	O	_	_	O	_	_	_
what	O	_	O	_	_	O	_	_	_
calmness,	O	_	O	_	_	O	_	_	_
what	O	_	O	_	_	O	_	_	_
sublime	O	_	O	_	_	O	_	_	_
self-possession,	O	_	O	_	_	O	_	_	_
breathes	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
every	O	_	O	_	_	O	_	_	_
word!	O	_	O	_	_	O	_	_	EndOfLine
We	O	_	O	_	_	O	_	_	_
see	O	_	O	_	_	O	_	_	_
that	O	_	O	_	_	O	_	_	_
she	O	_	O	_	_	O	_	_	_
has	O	_	O	_	_	O	_	_	_
done	O	_	O	_	_	O	_	_	_
nothing	O	_	O	_	_	O	_	_	_
but	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
care	O	_	O	_	_	O	_	_	_
for	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
army	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
for	O	_	O	_	_	O	_	_	_
Odysseus,	B-pers	_	B-pers.myth	_	_	O	Q47231	_	Partial-0:8
whose	O	_	O	_	_	O	_	_	_
wisdom,	O	_	O	_	_	O	_	_	_
inspired	O	_	O	_	_	O	_	_	_
by	O	_	O	_	_	O	_	_	_
her,	O	_	O	_	_	O	_	_	_
preserves	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
army,	O	_	O	_	_	O	_	_	EndOfLine
In	O	_	O	_	_	O	_	_	_
maddening	O	_	O	_	_	O	_	_	_
Ajax,	B-pers	_	B-pers.myth	_	_	O	Q172725	_	Partial-0:4
she	O	_	O	_	_	O	_	_	_
has	O	_	O	_	_	O	_	_	_
saved	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
generals,	O	_	O	_	_	O	_	_	_
from	O	_	O	_	_	O	_	_	_
whom	O	_	O	_	_	O	_	_	_
she	O	_	O	_	_	O	_	_	_
has	O	_	O	_	_	O	_	_	_
brushed	O	_	O	_	_	O	_	_	_
away	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
impending	O	_	O	_	_	O	_	_	_
danger,	O	_	O	_	_	O	_	_	_
‘as	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
mother	O	_	O	_	_	O	_	_	_
flicks	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
fly	O	_	O	_	_	O	_	_	_
from	O	_	O	_	_	O	_	_	_
her	O	_	O	_	_	O	_	_	_
sleeping	O	_	O	_	_	O	_	_	_
child,’	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
defeat	O	_	O	_	_	O	_	_	_
which	O	_	O	_	_	O	_	_	_
caused	O	_	O	_	_	O	_	_	_
his	O	_	O	_	_	O	_	_	_
rage	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
made	O	_	O	_	_	O	_	_	_
her	O	_	O	_	_	O	_	_	_
interference	O	_	O	_	_	O	_	_	_
necessary,	O	_	O	_	_	O	_	_	_
he	O	_	O	_	_	O	_	_	_
suffered	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
inevitable	O	_	O	_	_	O	_	_	_
consequence	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
his	O	_	O	_	_	O	_	_	_
overweening	O	_	O	_	_	O	_	_	_
pride.	O	_	O	_	_	O	_	_	EndOfLine
Her	O	_	O	_	_	O	_	_	_
face	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
still	O	_	O	_	_	O	_	_	_
against	O	_	O	_	_	O	_	_	_
him—that	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
spec-	O	_	O	_	_	O	_	_	_
tator	O	_	O	_	_	O	_	_	_
sees—and	O	_	O	_	_	O	_	_	_
her	O	_	O	_	_	O	_	_	_
divine	O	_	O	_	_	O	_	_	_
irony	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
terrible.	O	_	O	_	_	O	_	_	EndOfLine
The	O	_	O	_	_	O	_	_	_
gods	O	_	O	_	_	O	_	_	_
know	O	_	O	_	_	O	_	_	_
no	O	_	O	_	_	O	_	_	_
half-	O	_	O	_	_	O	_	_	_
measures	O	_	O	_	_	O	_	_	_
;	O	_	O	_	_	O	_	_	_
they	O	_	O	_	_	O	_	_	_
are	O	_	O	_	_	O	_	_	_
as	O	_	O	_	_	O	_	_	_
inexorable	O	_	O	_	_	O	_	_	_
‘as	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
law	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
Nature!	O	_	O	_	_	O	_	_	EndOfLine
But	O	_	O	_	_	O	_	_	_
we	O	_	O	_	_	O	_	_	_
are	O	_	O	_	_	O	_	_	_
made	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
feel	O	_	O	_	_	O	_	_	_
that	O	_	O	_	_	O	_	_	_
without	O	_	O	_	_	O	_	_	_
this	O	_	O	_	_	O	_	_	_
act	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
her	O	_	O	_	_	O	_	_	_
displeasure	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
host	O	_	O	_	_	O	_	_	_
must	O	_	O	_	_	O	_	_	_
have	O	_	O	_	_	O	_	_	_
perished,	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
severe	O	_	O	_	_	O	_	_	_
warning	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
Odysseus	B-pers	_	B-pers.myth	_	_	O	Q47231	_	_
with	O	_	O	_	_	O	_	_	_
which	O	_	O	_	_	O	_	_	_
she	O	_	O	_	_	O	_	_	_
withdraws	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
unseen	O	_	O	_	_	O	_	_	_
Olympus,	B-loc	_	B-loc	_	_	O	Q80344	_	Partial-0:7
justifies	O	_	O	_	_	O	_	_	_
her	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
mind	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
spectator	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
all	O	_	O	_	_	O	_	_	_
suspicion	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
vindictiveness	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
party	O	_	O	_	_	O	_	_	_
spirit.	O	_	O	_	_	O	_	_	EndOfLine
She	O	_	O	_	_	O	_	_	_
her-	O	_	O	_	_	O	_	_	_
self	O	_	O	_	_	O	_	_	_
draws	O	_	O	_	_	O	_	_	_
from	O	_	O	_	_	O	_	_	_
Odysseus	B-pers	_	B-pers.myth	_	_	O	Q47231	_	_
the	O	_	O	_	_	O	_	_	_
admission	O	_	O	_	_	O	_	_	_
that	O	_	O	_	_	O	_	_	_
Ajax,	B-pers	_	B-pers.myth	_	_	O	Q172725	_	Partial-0:4
when	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
his	O	_	O	_	_	O	_	_	_
right	O	_	O	_	_	O	_	_	_
mind,	O	_	O	_	_	O	_	_	_
was	O	_	O	_	_	O	_	_	_
distinguished	O	_	O	_	_	O	_	_	_
both	O	_	O	_	_	O	_	_	_
for	O	_	O	_	_	O	_	_	_
bravery	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
foresight.	O	_	O	_	_	O	_	_	EndOfLine
ὦ.	O	_	O	_	_	O	_	_	_
Not	O	_	O	_	_	O	_	_	_
so	O	_	O	_	_	O	_	_	_
does	O	_	O	_	_	O	_	_	_
Tecmessa	B-pers	_	B-pers.myth	_	_	O	Q10796858	_	_
in	O	_	O	_	_	O	_	_	_
her	O	_	O	_	_	O	_	_	_
bitter	O	_	O	_	_	O	_	_	_
grief	O	_	O	_	_	O	_	_	_
read	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
lesson	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	EndOfLine
terrible	O	_	O	_	_	O	_	_	_
daughter	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
Zeus	B-pers	_	B-pers.myth	_	_	O	Q34201	_	_
has	O	_	O	_	_	O	_	_	_
contrived	O	_	O	_	_	O	_	_	_
this	O	_	O	_	_	O	_	_	_
calamity	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
please	O	_	O	_	_	O	_	_	_
Odysseus”	B-pers	_	B-pers.myth	_	_	O	Q47231	_	EndOfLine|Partial-0:8
Not	O	_	O	_	_	O	_	_	_
so	O	_	O	_	_	O	_	_	_
does	O	_	O	_	_	O	_	_	_
Ajax	B-pers	_	B-pers.myth	_	_	O	Q172725	_	_
understand	O	_	O	_	_	O	_	_	_
it	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
his	O	_	O	_	_	O	_	_	_
rage.	O	_	O	_	_	O	_	_	EndOfLine
He	O	_	O	_	_	O	_	_	_
only	O	_	O	_	_	O	_	_	_
knows	O	_	O	_	_	O	_	_	_
that	O	_	O	_	_	O	_	_	_
she	O	_	O	_	_	O	_	_	_
has	O	_	O	_	_	O	_	_	_
defeated	O	_	O	_	_	O	_	_	_
his	O	_	O	_	_	O	_	_	_
purpose	O	_	O	_	_	O	_	_	_
:—	O	_	O	_	_	O	_	_	_
The	O	_	O	_	_	O	_	_	_
resistless	O	_	O	_	_	O	_	_	_
goddess	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
petrifying	O	_	O	_	_	O	_	_	_
glance,	O	_	O	_	_	O	_	_	_
daughter	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
Zeus,	B-pers	_	B-pers.myth	_	_	O	Q34201	_	Partial-0:4
foiled	O	_	O	_	_	O	_	_	_
me	O	_	O	_	_	O	_	_	_
with	O	_	O	_	_	O	_	_	_
madness	O	_	O	_	_	O	_	_	_
when	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
act	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
stretching	O	_	O	_	_	O	_	_	_
forth	O	_	O	_	_	O	_	_	_
my	O	_	O	_	_	O	_	_	_
hand	O	_	O	_	_	O	_	_	_
against	O	_	O	_	_	O	_	_	_
them.’	O	_	O	_	_	O	_	_	EndOfLine
In	O	_	O	_	_	O	_	_	_
his	O	_	O	_	_	O	_	_	_
dissembling	O	_	O	_	_	O	_	_	_
speech	O	_	O	_	_	O	_	_	_
he	O	_	O	_	_	O	_	_	_
professes	O	_	O	_	_	O	_	_	_
himself	O	_	O	_	_	O	_	_	_
anxious	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
avoid	O	_	O	_	_	O	_	_	_
her	O	_	O	_	_	O	_	_	EndOfLine
!	O	_	O	_	_	O	_	_	_
Tt	O	_	O	_	_	O	_	_	_
may	O	_	O	_	_	O	_	_	_
notwithstanding	O	_	O	_	_	O	_	_	_
have	O	_	O	_	_	O	_	_	_
been	O	_	O	_	_	O	_	_	_
analogy	O	_	O	_	_	O	_	_	_
between	O	_	O	_	_	O	_	_	_
sword	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
girdle	O	_	O	_	_	O	_	_	_
more	O	_	O	_	_	O	_	_	_
|	O	_	O	_	_	O	_	_	_
preferred	O	_	O	_	_	O	_	_	_
by	O	_	O	_	_	O	_	_	_
Sophocles,	B-pers	_	B-pers.author	_	_	O	Q11950683	_	Partial-0:9
as	O	_	O	_	_	O	_	_	_
making	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
complete,	O	_	O	_	_	O	_	_	_
See	O	_	O	_	_	O	_	_	_
1029	B-scope	_	B-scope	_	_	O	NIL	_	_
ff,	I-scope	_	I-scope	_	_	O	NIL	_	Partial--5:2
and	O	_	O	_	_	O	_	_	_
note,	O	_	O	_	_	O	_	_	EndOfLine

# document_id = cu31924087948174_0063
# title = Sophocles
# author = Campbell, Lewis
# publication_date = 1881
# publication_place = Oxford
# page = 63

# document_id = sophoclesplaysa05campgoog_0014
# title = Sophocles: The Plays and Fragments
# author = Jebb, Richard Claverhouse
# publication_date = 1896
# publication_place = London
# page = 14

# document_id = sophoclesplaysa05campgoog_0146
# title = Sophocles: The Plays and Fragments
# author = Jebb, Richard Claverhouse
# publication_date = 1896
# publication_place = London
# page = 146

# document_id = sophoclesplaysa05campgoog_0288
# title = Sophocles: The Plays and Fragments
# author = Jebb, Richard Claverhouse
# publication_date = 1896
# publication_place = London
# page = 288

# document_id = Wecklein1894_0007
# title = Sophokleus Aias
# author = Wecklein, Nikolaus
# publication_date = 1894
# publication_place = München
# page = 7
bald	O	_	O	_	_	O	_	_	_
auf	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
Spähe,	O	_	O	_	_	O	_	_	_
um	O	_	O	_	_	O	_	_	_
den	O	_	O	_	_	O	_	_	_
Urheber	O	_	O	_	_	O	_	_	_
feſtzuſtellen	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
Bedeutung	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
Zweck	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
That	O	_	O	_	_	O	_	_	_
auszukundſchaften.	O	_	O	_	_	O	_	_	EndOfLine
Damit	O	_	O	_	_	O	_	_	_
beginnt	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Handlung.	O	_	O	_	_	O	_	_	EndOfLine
Schon	O	_	O	_	_	O	_	_	_
bei	O	_	O	_	_	O	_	_	_
Homer	B-pers	_	B-pers.author	_	_	O	Q6691	_	_
(vgl.	O	_	O	_	_	O	_	_	_
beſonders	O	_	O	_	_	O	_	_	_
H	B-scope	_	B-scope	_	_	O	NIL	_	_
196	I-scope	_	I-scope	_	_	O	NIL	_	_
ff.,	I-scope	_	I-scope	_	_	O	NIL	_	Partial--6:3
P	B-scope	_	B-scope	_	_	O	NIL	_	_
634,	I-scope	_	I-scope	_	_	O	NIL	_	Partial--2:3
H	B-scope	_	B-scope	_	_	O	NIL	_	_
288,	I-scope	_	I-scope	_	_	O	NIL	_	Partial--2:3
N	B-scope	_	B-scope	_	_	O	NIL	_	_
312	I-scope	_	I-scope	_	_	O	NIL	_	_
f.)	I-scope	_	I-scope	_	_	O	NIL	_	Partial--6:2
find	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Grundzüge	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
Charakteriſtik	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
Helden	O	_	O	_	_	O	_	_	_
vorgezeichnet.	O	_	O	_	_	O	_	_	EndOfLine
Bei	O	_	O	_	_	O	_	_	_
Sophokles	B-pers	_	B-pers.author	_	_	O	Q11950683	_	_
find	O	_	O	_	_	O	_	_	_
dieſe	O	_	O	_	_	O	_	_	_
Züge	O	_	O	_	_	O	_	_	_
zur	O	_	O	_	_	O	_	_	_
Entwicklung	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
Kataſtrophe	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
zur	O	_	O	_	_	O	_	_	_
ethiſchen	O	_	O	_	_	O	_	_	_
Motivierung	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
Untergangs	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
herrlichen	O	_	O	_	_	O	_	_	_
Mannes	O	_	O	_	_	O	_	_	_
geſteigert	O	_	O	_	_	O	_	_	_
einerſeits	O	_	O	_	_	O	_	_	_
zu	O	_	O	_	_	O	_	_	_
